thresh,helpers,weight,protein,COMBIND,GLIDE,COMBIND+2D,GLIDE+2D
0.275,0,70.0,mmp13,0.3362667453833904,0.22236551146318453,0.36667943126250657,0.3182991750001979
0.275,0,70.0,mp2k1,0.08256123202019924,0.10652693515220753,0.038827844845328974,-0.012338760271624827
0.275,0,70.0,nos1,0.18937587263291988,0.19752341040128857,0.1102100671855862,0.030331518476761944
0.275,0,70.0,pa2ga,-0.011999392382940705,-0.038427018515584374,-0.08088645941932417,-0.09417732118766448
0.275,0,70.0,parp1,0.7163273558747388,0.7389183458396353,0.6797780624773964,0.4946607531575896
0.275,0,70.0,pde5a,0.2032591180031751,0.13069468725591946,0.289614397813769,0.2425067436359126
0.275,0,70.0,pgh1,0.09639651258152468,0.089764905649198,0.06241009487888623,0.03668083294611692
0.275,0,70.0,pgh2,0.08954607070309753,0.1125924221773938,0.10342405639936988,0.0954581486898131
0.275,0,70.0,plk1,0.289875009680365,0.33586452448686616,0.08982497807461032,0.017567364832882185
0.275,0,70.0,pnph,0.5249338432500259,0.3558461980853618,0.6523471483685654,0.5977659715028054
0.275,0,70.0,ppara,0.24892333673217273,0.21724767404297718,0.2262102514577273,0.14145689509181766
0.275,0,70.0,pparg,0.18173354895334107,0.14355686932483613,0.12437883055825641,0.05986224328193237
0.275,0,70.0,prgr,0.2912623395233471,0.3015443585481215,0.22675381360680785,0.15630485455286558
0.275,0,70.0,ptn1,0.2566051576946521,0.30488453440579677,0.2604709000068698,0.2620910973453337
0.275,0,70.0,pyrd,0.06077659234331734,0.07397537349972022,0.03451310481224332,-3.761989287270895e-05
0.275,0,70.0,rock1,0.4474635026742838,0.5679773116327338,0.38981051033795056,0.19752977518819967
0.275,0,70.0,src,0.11405457288334069,0.17904790935118936,0.09154080621218443,0.07049538272487302
0.275,0,70.0,thrb,0.4048148412033944,0.32161428788794794,0.37951169848449323,0.22527180806443914
0.275,0,70.0,try1,0.25958925913444636,0.2132471365383548,0.16141654779226505,0.0580456400833453
0.275,0,70.0,tryb1,0.4710745431071347,0.4695498476090849,0.407447146124593,0.26071033129910814
0.275,0,70.0,tysy,0.17592611577539402,0.2406545145293552,0.28924992631693686,0.24783457716947682
0.275,0,70.0,urok,0.5280145308331285,0.33627375828758566,0.4683398123659481,0.35040614848635726
0.275,0,70.0,vgfr2,0.07902082397498955,0.09888824381420629,0.06409127700837929,0.06079787560505854
0.275,0,75.0,aa2ar,0.3596793389907943,0.29015949840268673,0.3636762699527636,0.29523356467615436
0.275,0,75.0,abl1,0.27543543403862103,0.305654674468142,0.27873456148479214,0.2546127932256669
0.275,0,75.0,ace,0.08984441097837492,0.13917108389440103,-7.3583314429429e-05,-0.020857653853977618
0.275,0,75.0,aces,0.04795676086170988,0.08567115585097414,0.03699339028440095,0.028509442079218135
0.275,0,75.0,ada17,0.03538962438982747,0.0762360750837234,0.02173624561250099,0.012687595577411986
0.275,0,75.0,adrb1,0.3517793203557746,0.08033542887968728,0.4162080215402687,0.23366705553842548
0.275,0,75.0,adrb2,0.274531422449978,0.1335752492671857,0.31746593086805464,0.22709049676346044
0.275,0,75.0,akt1,0.08965952120126644,0.14763257199317043,0.1391041924246624,0.20023053337025648
0.275,0,75.0,akt2,0.5406599850037781,0.5686953638416493,0.593707096775998,0.5251084613128113
0.275,0,75.0,aldr,0.032481739404391065,0.03652092517466308,0.09346969499443947,0.09277777001212337
0.275,0,75.0,andr,0.24319723104873087,0.24780585286141435,0.14791920262558844,0.11148995083182414
0.275,0,75.0,aofb,0.1253634977364504,0.10513125264677312,0.15446319241709788,0.15635567372825032
0.275,0,75.0,bace1,0.14219665066909637,0.1296438838925013,0.057490425458232575,0.007834232374971554
0.275,0,75.0,braf,0.2283115172842651,0.21131425442159493,0.24081163358976052,0.14737991767762296
0.275,0,75.0,cah2,-0.001710340609857433,-0.00823714149409191,0.23749695287991096,0.39579203982907796
0.275,0,75.0,casp3,0.12443145783710066,0.08799505644063194,0.07557834836785678,0.024431064145129647
0.275,0,75.0,cdk2,0.3384330826665939,0.2821132319330196,0.2665386189232401,0.1600559196680507
0.275,0,75.0,cp2c9,0.025876109165948357,0.029670356978394995,0.07189974673613228,0.07697834888118371
0.275,0,75.0,cp3a4,0.1803206420166149,0.17812471940406277,0.05093963668968464,0.010369196502651732
0.275,0,75.0,csf1r,0.13573899638339376,0.1822106230206374,0.1418212727793966,0.051124693111142226
0.275,0,75.0,def,0.41746524496528514,0.5420251794874253,0.35100681020962865,0.17885442025619855
0.275,0,75.0,dhi1,0.11539660224371154,0.1194169308254089,0.22307020419842222,0.24665062636131396
0.275,0,75.0,dpp4,0.24195175498384,0.300748135394188,0.31242534413138634,0.252908322840227
0.275,0,75.0,drd3,0.08575716137993535,0.07474105942383069,0.1019906513196834,0.08867186987865679
0.275,0,75.0,dyr,0.459067600428714,0.20948250387937797,0.46268266950738773,0.28768985326918733
0.275,0,75.0,egfr,0.19458757415401218,0.1337763148522923,0.22108318352091208,0.17541548172954743
0.275,0,75.0,esr1,0.3315741826003743,0.32471626368024775,0.2553571583344444,0.1891340178994663
0.275,0,75.0,esr2,0.4266831624538322,0.3751211940179774,0.11679690355917982,0.01952328414077627
0.275,0,75.0,fa10,0.40591802721483966,0.42204235511966226,0.45545847758025026,0.376858180625229
0.275,0,75.0,fgfr1,0.12324184976722136,0.11060001732210428,0.13345225445510925,0.10150737847666019
0.275,0,75.0,fnta,0.10642842676934727,0.130626145496808,0.09302195866351502,0.08967587934272492
0.275,0,75.0,gcr,0.1759589305243933,0.10678279510771801,0.21528064029180402,0.19622725890532006
0.275,0,75.0,glcm,0.20930943853277964,0.1490522203374273,0.13400043362885353,0.04995063782658357
0.275,0,75.0,grik1,0.2608860187667477,0.3195532747840121,0.36283336013920797,0.34558917958050334
0.275,0,75.0,hdac2,-0.016075941540114647,0.025163533098738883,-0.02084561519412348,-0.006327566521663275
0.275,0,75.0,hdac8,0.15850650325445256,0.25158183238781273,0.13427325093335674,0.10272984944729002
0.275,0,75.0,hivpr,0.02363879143368322,0.021873923546594697,0.01676665002813223,0.014162897274790393
0.275,0,75.0,hivrt,0.30346612425159625,0.2554054624492346,0.24025931322442454,0.11696391763245213
0.275,0,75.0,igf1r,0.2072996245687911,0.16672700126404014,0.2214670152489549,0.15314889836074372
0.275,0,75.0,ital,-0.01454692525210416,0.02480287238061249,0.022580422945020495,0.06517403177759762
0.275,0,75.0,jak2,0.3789906665528579,0.3949333037826559,0.2464240451807486,0.12077020638194506
0.275,0,75.0,kif11,0.021284236771238904,0.13175983537363214,-0.005701591469588374,-0.00786160408636108
0.275,0,75.0,kit,0.14988826434120325,0.12810265166977364,0.10761980395972008,0.04086076013405446
0.275,0,75.0,kpcb,0.22497795746300295,0.18213620136391123,0.10122993264460037,0.004192049075595378
0.275,0,75.0,lck,0.29436193639782254,0.3303495482080474,0.1459079061039745,0.054069183955721044
0.275,0,75.0,mapk2,0.49673446298813717,0.48591906259766854,0.47902399232552567,0.40941809114194944
0.275,0,75.0,mcr,0.30561629812057833,0.32187807067466084,0.22944404506086583,0.1517318759811236
0.275,0,75.0,met,0.1413315091169584,0.15046870336517335,0.12798942418647746,0.08137198368988696
0.275,0,75.0,mk01,0.1794175547461032,0.1487642990824335,0.1610872879834932,0.0681207673921445
0.275,0,75.0,mk10,0.22553441912943142,0.34049742843085706,0.11026408515363209,0.06597910191948522
0.275,0,75.0,mk14,0.33715150287310935,0.32944880127817283,0.34476754745366067,0.39645783593291056
0.275,0,75.0,mmp13,0.3362667453833904,0.22236551146318453,0.3625692266805379,0.3158270224972046
0.275,0,75.0,mp2k1,0.08256123202019924,0.10652693515220753,0.035512850428783785,-0.013969619264186637
0.275,0,75.0,nos1,0.18937587263291988,0.19752341040128857,0.10406976563988776,0.027612661133611195
0.275,0,75.0,pa2ga,-0.011999392382940705,-0.038427018515584374,-0.08243096016032042,-0.09468532224849407
0.275,0,75.0,parp1,0.7163273558747388,0.7389183458396353,0.6759957612137567,0.46484722281139224
0.275,0,75.0,pde5a,0.2032591180031751,0.13069468725591946,0.2898606798482969,0.24163183661705645
0.275,0,75.0,pgh1,0.09639651258152468,0.089764905649198,0.06048900179013221,0.03709958801941994
0.275,0,75.0,pgh2,0.08954607070309753,0.1125924221773938,0.10272075855492506,0.09428839394742103
0.275,0,75.0,plk1,0.289875009680365,0.33586452448686616,0.08403062261952411,0.014298927665426292
0.275,0,75.0,pnph,0.5249338432500259,0.3558461980853618,0.6413397774847555,0.6036889678891472
0.275,0,75.0,ppara,0.24892333673217273,0.21724767404297718,0.22513443965134608,0.1390844674638626
0.275,0,75.0,pparg,0.18173354895334107,0.14355686932483613,0.1213055818766118,0.057308031775525944
0.275,0,75.0,prgr,0.2912623395233471,0.3015443585481215,0.221440264827387,0.15036431755180935
0.275,0,75.0,ptn1,0.2566051576946521,0.30488453440579677,0.25696913744573235,0.2591192400475437
0.275,0,75.0,pyrd,0.06077659234331734,0.07397537349972022,0.024779269968998985,0.00032551713310025043
0.275,0,75.0,rock1,0.4474635026742838,0.5679773116327338,0.38931355655836375,0.19080109294312614
0.275,0,75.0,src,0.11405457288334069,0.17904790935118936,0.09043626649544256,0.06795274915737963
0.275,0,75.0,thrb,0.4048148412033944,0.32161428788794794,0.3750160565181925,0.21900479405172027
0.275,0,75.0,try1,0.25958925913444636,0.2132471365383548,0.1554244008923281,0.05593545481511364
0.275,0,75.0,tryb1,0.4710745431071347,0.4695498476090849,0.396091650254241,0.2381946531617676
0.275,0,75.0,tysy,0.17592611577539402,0.2406545145293552,0.28818469625301596,0.24311193084055033
0.275,0,75.0,urok,0.5280145308331285,0.33627375828758566,0.4625451996193998,0.3434292476180832
0.275,0,75.0,vgfr2,0.07902082397498955,0.09888824381420629,0.06362433366498936,0.059055831836737946
0.275,0,80.0,aa2ar,0.3596793389907943,0.29015949840268673,0.3621925192551253,0.29245260828976555
0.275,0,80.0,abl1,0.27543543403862103,0.305654674468142,0.2750278985003519,0.24925661613617395
0.275,0,80.0,ace,0.08984441097837492,0.13917108389440103,-0.0014727498702588992,-0.022156846550194956
0.275,0,80.0,aces,0.04795676086170988,0.08567115585097414,0.03520683751021962,0.027500471754893518
0.275,0,80.0,ada17,0.03538962438982747,0.0762360750837234,0.02044599308209769,0.011762011091286393
0.275,0,80.0,adrb1,0.3517793203557746,0.08033542887968728,0.41427168963474836,0.23509030544387635
0.275,0,80.0,adrb2,0.274531422449978,0.1335752492671857,0.3115010846366391,0.23041606440299503
0.275,0,80.0,akt1,0.08965952120126644,0.14763257199317043,0.14050413455336627,0.19694467049194983
0.275,0,80.0,akt2,0.5406599850037781,0.5686953638416493,0.5938101724984544,0.5183553785024045
0.275,0,80.0,aldr,0.032481739404391065,0.03652092517466308,0.09489154410130993,0.09221625678579705
0.275,0,80.0,andr,0.24319723104873087,0.24780585286141435,0.14489948983323014,0.11067684296176335
0.275,0,80.0,aofb,0.1253634977364504,0.10513125264677312,0.15688362831045538,0.15696338035443166
0.275,0,80.0,bace1,0.14219665066909637,0.1296438838925013,0.05549792911237446,0.006131724975521566
0.275,0,80.0,braf,0.2283115172842651,0.21131425442159493,0.23720371576738056,0.14368914441265637
0.275,0,80.0,cah2,-0.001710340609857433,-0.00823714149409191,0.250784616664788,0.39747332872689395
0.275,0,80.0,casp3,0.12443145783710066,0.08799505644063194,0.07262344704081047,0.023646186128601834
0.275,0,80.0,cdk2,0.3384330826665939,0.2821132319330196,0.2603703382641354,0.15621416642200037
0.275,0,80.0,cp2c9,0.025876109165948357,0.029670356978394995,0.07298723120218732,0.0776432680186627
0.275,0,80.0,cp3a4,0.1803206420166149,0.17812471940406277,0.04687457450378817,0.007892472588946372
0.275,0,80.0,csf1r,0.13573899638339376,0.1822106230206374,0.13913092452318288,0.049014507363646764
0.275,0,80.0,def,0.41746524496528514,0.5420251794874253,0.3394291188192573,0.16996515247662372
0.275,0,80.0,dhi1,0.11539660224371154,0.1194169308254089,0.22701059010871308,0.2467920715007979
0.275,0,80.0,dpp4,0.24195175498384,0.300748135394188,0.309150809222552,0.2465390265401323
0.275,0,80.0,drd3,0.08575716137993535,0.07474105942383069,0.10149190564670199,0.08912829369520602
0.275,0,80.0,dyr,0.459067600428714,0.20948250387937797,0.4518332353387805,0.2822933057647603
0.275,0,80.0,egfr,0.19458757415401218,0.1337763148522923,0.21978887402029632,0.17367860594720053
0.275,0,80.0,esr1,0.3315741826003743,0.32471626368024775,0.25367019996035756,0.19248893196916866
0.275,0,80.0,esr2,0.4266831624538322,0.3751211940179774,0.10574057460226301,0.01636687706019773
0.275,0,80.0,fa10,0.40591802721483966,0.42204235511966226,0.4509366788623582,0.36970619103788904
0.275,0,80.0,fgfr1,0.12324184976722136,0.11060001732210428,0.1377780508111628,0.09951943696544846
0.275,0,80.0,fnta,0.10642842676934727,0.130626145496808,0.0903857139801524,0.0858025381681922
0.275,0,80.0,gcr,0.1759589305243933,0.10678279510771801,0.2152016081956845,0.19663497745657033
0.275,0,80.0,glcm,0.20930943853277964,0.1490522203374273,0.12619716596465344,0.04842751603510617
0.275,0,80.0,grik1,0.2608860187667477,0.3195532747840121,0.36391836146481915,0.3415921201636574
0.275,0,80.0,hdac2,-0.016075941540114647,0.025163533098738883,-0.02012071831748063,-0.014868915465369203
0.275,0,80.0,hdac8,0.15850650325445256,0.25158183238781273,0.13141835024472123,0.09488478864802663
0.275,0,80.0,hivpr,0.02363879143368322,0.021873923546594697,0.017497171440195462,0.014069400490936624
0.275,0,80.0,hivrt,0.30346612425159625,0.2554054624492346,0.23043465306984906,0.11300804322997449
0.275,0,80.0,igf1r,0.2072996245687911,0.16672700126404014,0.21585235231815855,0.15105709578660778
0.275,0,80.0,ital,-0.01454692525210416,0.02480287238061249,0.02396024415094586,0.06490930837390751
0.275,0,80.0,jak2,0.3789906665528579,0.3949333037826559,0.24125962171296797,0.11897535246539136
0.275,0,80.0,kif11,0.021284236771238904,0.13175983537363214,-0.008506595183902434,-0.010102815811931537
0.275,0,80.0,kit,0.14988826434120325,0.12810265166977364,0.10543706998402957,0.03917967114647512
0.275,0,80.0,kpcb,0.22497795746300295,0.18213620136391123,0.09534413153382178,0.0017172657421723665
0.275,0,80.0,lck,0.29436193639782254,0.3303495482080474,0.1376436213030617,0.04959910527825283
0.275,0,80.0,mapk2,0.49673446298813717,0.48591906259766854,0.48319016105697776,0.4044053178491736
0.275,0,80.0,mcr,0.30561629812057833,0.32187807067466084,0.20705198635258507,0.15462150252565976
0.275,0,80.0,met,0.1413315091169584,0.15046870336517335,0.12591190140941572,0.07797935126514059
0.275,0,80.0,mk01,0.1794175547461032,0.1487642990824335,0.15451477360839577,0.06696546550587293
0.275,0,80.0,mk10,0.22553441912943142,0.34049742843085706,0.10491637643120624,0.0597099673998545
0.275,0,80.0,mk14,0.33715150287310935,0.32944880127817283,0.3750280435877775,0.39583679829456875
0.275,0,80.0,mmp13,0.3362667453833904,0.22236551146318453,0.352004633592715,0.31326272826203916
0.275,0,80.0,mp2k1,0.08256123202019924,0.10652693515220753,0.030734254678222488,-0.014926047627036884
0.275,0,80.0,nos1,0.18937587263291988,0.19752341040128857,0.10111042225267286,0.025234073994861366
0.275,0,80.0,pa2ga,-0.011999392382940705,-0.038427018515584374,-0.08327970381848859,-0.09472484503398482
0.275,0,80.0,parp1,0.7163273558747388,0.7389183458396353,0.6624970182947464,0.45994405091325596
0.275,0,80.0,pde5a,0.2032591180031751,0.13069468725591946,0.2885763170059049,0.2371649929432434
0.275,0,80.0,pgh1,0.09639651258152468,0.089764905649198,0.05914467461036288,0.03661187303069307
0.275,0,80.0,pgh2,0.08954607070309753,0.1125924221773938,0.10164551997074607,0.09373678718937703
0.275,0,80.0,plk1,0.289875009680365,0.33586452448686616,0.07690945248775893,0.012549479114589335
0.275,0,80.0,pnph,0.5249338432500259,0.3558461980853618,0.636761313569986,0.5964667715185767
0.275,0,80.0,ppara,0.24892333673217273,0.21724767404297718,0.22344268028790648,0.13587952282397084
0.275,0,80.0,pparg,0.18173354895334107,0.14355686932483613,0.11756581757730807,0.053433862117586384
0.275,0,80.0,prgr,0.2912623395233471,0.3015443585481215,0.21474250413266976,0.15026785086548772
0.275,0,80.0,ptn1,0.2566051576946521,0.30488453440579677,0.2565616726116158,0.2544325516229269
0.275,0,80.0,pyrd,0.06077659234331734,0.07397537349972022,0.022715835319598254,-0.0003275300449869789
0.275,0,80.0,rock1,0.4474635026742838,0.5679773116327338,0.3675317591913403,0.1825874745929901
0.275,0,80.0,src,0.11405457288334069,0.17904790935118936,0.08819137149246485,0.06582129296433513
0.275,0,80.0,thrb,0.4048148412033944,0.32161428788794794,0.36985924011010163,0.2148587289179003
0.275,0,80.0,try1,0.25958925913444636,0.2132471365383548,0.15102416332312166,0.0535929934557424
0.275,0,80.0,tryb1,0.4710745431071347,0.4695498476090849,0.46757673364393926,0.22550717902495768
0.275,0,80.0,tysy,0.17592611577539402,0.2406545145293552,0.2838019002533674,0.24275214125667288
0.275,0,80.0,urok,0.5280145308331285,0.33627375828758566,0.466479509696461,0.31958361728854384
0.275,0,80.0,vgfr2,0.07902082397498955,0.09888824381420629,0.06320504614185667,0.05704580568211202
0.275,1,10.0,aa2ar,0.37790518017666097,0.29015949840268673,0.38080506128323166,0.31822008681691594
0.275,1,10.0,abl1,0.2704859370872855,0.305654674468142,0.2793453148058175,0.3257787109246431
0.275,1,10.0,ace,0.15832559210908506,0.13917108389440103,0.1557536355755953,0.13916399847774724
0.275,1,10.0,aces,0.042444785762405825,0.08567115585097414,0.04457026863605317,0.08194502116378624
0.275,1,10.0,ada17,0.027661573742563818,0.0762360750837234,0.02982738975840842,0.060055140233170635
0.275,1,10.0,adrb1,0.3022601467534059,0.08033542887968728,0.30482490425978115,0.10737275796114165
0.275,1,10.0,adrb2,0.2375873157659608,0.1335752492671857,0.25370512351718894,0.17961726516159643
0.275,1,10.0,akt1,0.10189564144090542,0.14763257199317043,0.11392223308493037,0.17724953622583284
0.275,1,10.0,akt2,0.631065938928,0.5686953638416493,0.644555312930886,0.688237652984936
0.275,1,10.0,aldr,0.059623081505804844,0.03652092517466308,0.0871151445792386,0.08492646861728045
0.275,1,10.0,andr,0.23024687128469568,0.24780585286141435,0.2402930789996717,0.265701266405566
0.275,1,10.0,aofb,0.10981268168149201,0.10513125264677312,0.12575399992328978,0.12370452177483397
0.275,1,10.0,bace1,0.1871555162018941,0.1296438838925013,0.18524783384665308,0.11840476929747705
0.275,1,10.0,braf,0.2297610840213721,0.21131425442159493,0.24039552412538498,0.2699628246548781
0.275,1,10.0,cah2,0.008258025676564163,-0.00823714149409191,0.050230671422170345,0.07853431776477308
